"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1332","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:22:44,FALSE,NA,"935770988251418624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iAmSuperCis",76,TRUE,FALSE,NA,NA
"1333","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 07:21:25,FALSE,NA,"935770658860126208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HotmaMutinda",21,TRUE,FALSE,NA,NA
"1334","Zimbabwe's despised Gucci Grace 'flees #to Namibia' as Robert #Mugabe tells South African leader ...… https://t.co/u6JA3h0vMq",FALSE,0,NA,2017-11-29 07:20:10,TRUE,NA,"935770343846891520",NA,"<a href=""http://www.n1videos.com"" rel=""nofollow"">N1Videos.com</a>","n1videos",0,FALSE,FALSE,NA,NA
"1335","RT @HloniNyetanyane: Magashule is #Mugabe of  Free State. Has been #ANCFS Chairperson since 1992. His Chairmanship predates SA's 23yrs old…",FALSE,0,NA,2017-11-29 07:14:50,FALSE,NA,"935769001116033025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ntu87291144",35,TRUE,FALSE,NA,NA
"1336","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:11:09,FALSE,NA,"935768076087431169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narrowingworld",76,TRUE,FALSE,NA,NA
"1337","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:09:51,FALSE,NA,"935767746901696514",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kzuoldyeck",76,TRUE,FALSE,NA,NA
"1338","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:09:34,FALSE,NA,"935767675422302214",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rtcampos",76,TRUE,FALSE,NA,NA
"1339","RT @HloniNyetanyane: Magashule is #Mugabe of  Free State. Has been #ANCFS Chairperson since 1992. His Chairmanship predates SA's 23yrs old…",FALSE,0,NA,2017-11-29 07:09:27,FALSE,NA,"935767646238396417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twieterazzi",35,TRUE,FALSE,NA,NA
"1340","Only a week after #Mugabe  stepped down and slavery is back on #PrayForLibya #PrayforLIBYA #PrayForAfrica  #Africa… https://t.co/lgixNbkjIH",FALSE,0,NA,2017-11-29 07:07:36,TRUE,NA,"935767180565770242",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dez_kalifa",0,FALSE,FALSE,NA,NA
"1341","#Mugabe resigns: #activist breaks down in tears of #Joy - #BBC #News https://t.co/rWZnEHnJPT https://t.co/750yZCO6wP",FALSE,0,NA,2017-11-29 07:05:27,FALSE,NA,"935766640461049856",NA,"<a href=""http://www.n1videos.com"" rel=""nofollow"">N1Videos.com</a>","n1videos",0,FALSE,FALSE,NA,NA
"1342","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:04:16,FALSE,NA,"935766342527004673",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SpikeToronto",76,TRUE,FALSE,NA,NA
"1343","RT @dailymaverick: Op-Ed: Can #Mugabe’s departure package be a model for #Zuma? By RAYMOND SUTTNER @RaymondSuttner https://t.co/vqTAz6Auvo…",FALSE,0,NA,2017-11-29 07:04:04,FALSE,NA,"935766291029352448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marchellehendri",3,TRUE,FALSE,NA,NA
"1344","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:02:29,FALSE,NA,"935765892759212032",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SLamEsq",76,TRUE,FALSE,NA,NA
"1345","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 07:00:43,FALSE,NA,"935765450838958080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","13thFool",76,TRUE,FALSE,NA,NA
"1346","@_Mr_M Ufuna kwenziwe njani ngamula #mugabe spent the last 18yrs or so trying to liberate #Africa #Zimbabwe from ec… https://t.co/aul1bPUtx0",FALSE,0,"_Mr_M",2017-11-29 07:00:40,TRUE,"935750529938001922","935765435462684673","199669880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NkosilathiGumb2",0,FALSE,FALSE,NA,NA
"1347","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 06:54:11,FALSE,NA,"935763804767604737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmeliaYG1909",76,TRUE,FALSE,NA,NA
"1348","RT @BevaShaps: See you again #Mugabe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/Kb3cQyMOUw",FALSE,0,NA,2017-11-29 06:52:29,FALSE,NA,"935763377724575746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XateSiyamthanda",17,TRUE,FALSE,NA,NA
"1349","#Mnangagwa has by a million strides, surpassed in only 5 days, what his predecessor #mugabe archived in 25 years; C… https://t.co/aDREfnAasP",FALSE,1,NA,2017-11-29 06:48:13,TRUE,NA,"935762302250504192",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","refugeezw",0,FALSE,FALSE,NA,NA
"1350","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 06:46:10,FALSE,NA,"935761787806416896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarionA56n",76,TRUE,FALSE,NA,NA
"1351","Life after #Mugabe: what does the future hold? https://t.co/d9pcWSCzis #Zimbabwe #Africa #Politics #Development https://t.co/d7mBntMknQ",FALSE,0,NA,2017-11-29 06:46:01,FALSE,NA,"935761750481362945",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The_MarketMogul",0,FALSE,FALSE,NA,NA
"1352","RT @povozim: We support the Mugabe coup, but next Zanu PF must go, they are all corrupt - Zimbabwean woman speaking

#Zimbabwe #Mugabe #Mna…",FALSE,0,NA,2017-11-29 06:43:24,FALSE,NA,"935761089542934530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TongeraiR",8,TRUE,FALSE,NA,NA
"1353","RT @BevaShaps: See you again #Mugabe <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/Kb3cQyMOUw",FALSE,0,NA,2017-11-29 06:42:15,FALSE,NA,"935760802728022023",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GodwinIvan",17,TRUE,FALSE,NA,NA
"1354","RT @buildzw: @BrezhMalaba By calling the British Vultures , does  that mean #Mugabe was right ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-11-29 06:42:11,FALSE,NA,"935760786118586368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","romeoland3",1,TRUE,FALSE,NA,NA
"1355","RT @iGitz_: This Zimbabwean English is the reason why Uncle Bob failed to resign  <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Mugabe https://t.co/ZDAUHar7Mv",FALSE,0,NA,2017-11-29 06:41:23,FALSE,NA,"935760582233509888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Flowheavy1",2586,TRUE,FALSE,NA,NA
"1356","RT @DailyNewsZim: #Mugabe sons launch entertainment company. https://t.co/1T1TUcSuWb",FALSE,0,NA,2017-11-29 06:39:03,FALSE,NA,"935759995353882624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deanthedj",2,TRUE,FALSE,NA,NA
"1357","Everyone wants stability in Zimbabwe after #Mugabe's exit. But what if the new leader from the old system doesn't m… https://t.co/K3ET7Hd8b6",FALSE,0,NA,2017-11-29 06:38:17,TRUE,NA,"935759804995424256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Patriot_Talks",0,FALSE,FALSE,NA,NA
"1358","RT @povozim: We support the Mugabe coup, but next Zanu PF must go, they are all corrupt - Zimbabwean woman speaking

#Zimbabwe #Mugabe #Mna…",FALSE,0,NA,2017-11-29 06:36:53,FALSE,NA,"935759452376043520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mambo_Nherera",8,TRUE,FALSE,NA,NA
"1359","RT @fash_ngobese: FREE AT LAST!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> This is fire<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Press Play! Well done for standing up for yourselves!<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>
(Retweet)
#FreeZimbabwe
#Mugabe
#…",FALSE,0,NA,2017-11-29 06:34:54,FALSE,NA,"935758952721154050",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohauMatlabe_",1245,TRUE,FALSE,NA,NA
"1360","RT @wikileaks: 1,665 documents on new @Zimbabwe new leader Emmerson ""the crocodile"" #Mnangagwa https://t.co/3LCWfIvjGi  #Mugabe https://t.c…",FALSE,0,NA,2017-11-29 06:32:33,FALSE,NA,"935758362607792129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_PaulM",1053,TRUE,FALSE,NA,NA
"1361","#Mugabe is gone but the

=&gt;Zanu PF system of corruption, looting, bootlicking, personality cultS, nepotism &amp; incomp… https://t.co/PjbnnvG5je",FALSE,0,NA,2017-11-29 06:30:13,TRUE,NA,"935757771965960192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","povozim",1,FALSE,FALSE,NA,NA
"1362","RT @robertmarawa: When the President got the news re the other President in Zimbabwe!! 

#Mugabe https://t.co/6bOZFntZo5",FALSE,0,NA,2017-11-29 06:29:28,FALSE,NA,"935757585092874240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pastor_keyworth",460,TRUE,FALSE,NA,NA
"1363","This film aptly captures the #Zimbabwean story.
The country has failed to mature under #Mugabe. Hopefully it will u… https://t.co/AyBDNhPa8H",FALSE,0,NA,2017-11-29 06:28:14,TRUE,NA,"935757274483740672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stanleykwenda",0,FALSE,FALSE,NA,NA
"1364","RT @fash_ngobese: FREE AT LAST!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> This is fire<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Press Play! Well done for standing up for yourselves!<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>
(Retweet)
#FreeZimbabwe
#Mugabe
#…",FALSE,0,NA,2017-11-29 06:27:40,FALSE,NA,"935757132300943365",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BayandaNcayane",1245,TRUE,FALSE,NA,NA
"1365","@BrezhMalaba By calling the British Vultures , does  that mean #Mugabe was right ? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,3,"BrezhMalaba",2017-11-29 06:26:59,FALSE,"935747935828094976","935756961886490624","67336825","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buildzw",1,FALSE,FALSE,NA,NA
"1366","RT @HloniNyetanyane: Magashule is #Mugabe of  Free State. Has been #ANCFS Chairperson since 1992. His Chairmanship predates SA's 23yrs old…",FALSE,0,NA,2017-11-29 06:20:41,FALSE,NA,"935755373721595905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Boitumelo2030",35,TRUE,FALSE,NA,NA
"1367","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 06:18:19,FALSE,NA,"935754778721832961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Pexmanxxx",76,TRUE,FALSE,NA,NA
"1368","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 06:17:31,FALSE,NA,"935754578750070785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mwananomsa",21,TRUE,FALSE,NA,NA
"1369","Grace #Mugabe should give up all the wealth she accumulated as first lady. #Zimbabwe needs to put all pieces together to rebuild",FALSE,0,NA,2017-11-29 06:15:39,FALSE,NA,"935754106161057792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","ntarog",0,FALSE,FALSE,NA,NA
"1370","RT @HloniNyetanyane: Magashule is #Mugabe of  Free State. Has been #ANCFS Chairperson since 1992. His Chairmanship predates SA's 23yrs old…",FALSE,0,NA,2017-11-29 06:11:35,FALSE,NA,"935753083170316289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","debbiDBR",35,TRUE,FALSE,NA,NA
"1371","RT @dailymaverick: #Zimbabwe: Gay community glad to see #Mugabe’s back, but fear discrimination will continue By PUSELETSO NTHATE https://t…",FALSE,0,NA,2017-11-29 06:05:27,FALSE,NA,"935751541830676480",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","chelC_N",3,TRUE,FALSE,NA,NA
"1372","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 06:00:58,FALSE,NA,"935750413231542272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","huniorbid",21,TRUE,FALSE,NA,NA
"1373","RT @nandi_cakes: WOW... @SADC_News will meet about #Mugabe but won't utter a single word about our brothers in Libya being sold as slaves..…",FALSE,0,NA,2017-11-29 05:57:13,FALSE,NA,"935749469345370117",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TweedeNuwe",20,TRUE,FALSE,NA,NA
"1374","RT @ImModernAfrican: For the record #Zimbabwe America put sanctions on you and ruined your money not #Mugabe",FALSE,0,NA,2017-11-29 05:51:33,FALSE,NA,"935748043575578624",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","kwa_cha",12,TRUE,FALSE,NA,NA
"1375","@caesarzvayi And he is coming for the propaganda machinery under #Mugabe that masqueraded as the press...",FALSE,0,"caesarzvayi",2017-11-29 05:44:18,FALSE,"935744694579007490","935746218419998721","106491071","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeorgeMakubalo",0,FALSE,FALSE,NA,NA
"1376","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-29 05:42:12,FALSE,NA,"935745689035902977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BelindaEarthly1",298,TRUE,FALSE,NA,NA
"1377","RT @povozim: We support the Mugabe coup, but next Zanu PF must go, they are all corrupt - Zimbabwean woman speaking

#Zimbabwe #Mugabe #Mna…",FALSE,0,NA,2017-11-29 05:41:54,FALSE,NA,"935745614754828288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MakasiTafadzwa",8,TRUE,FALSE,NA,NA
"1378","RT @povozim: We support the Mugabe coup, but next Zanu PF must go, they are all corrupt - Zimbabwean woman speaking

#Zimbabwe #Mugabe #Mna…",FALSE,0,NA,2017-11-29 05:38:49,FALSE,NA,"935744838250704896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UberNdebele",8,TRUE,FALSE,NA,NA
"1379","We support the Mugabe coup, but next Zanu PF must go, they are all corrupt - Zimbabwean woman speaking

#Zimbabwe… https://t.co/F5sFS7SpO1",FALSE,12,NA,2017-11-29 05:34:52,TRUE,NA,"935743845685514241",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","povozim",8,FALSE,FALSE,NA,NA
"1380","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:30:11,FALSE,NA,"935742667119583232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheGreatGuti",21,TRUE,FALSE,NA,NA
"1381","RT @HloniNyetanyane: Magashule is #Mugabe of  Free State. Has been #ANCFS Chairperson since 1992. His Chairmanship predates SA's 23yrs old…",FALSE,0,NA,2017-11-29 05:28:33,FALSE,NA,"935742256614707200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mpofu007",35,TRUE,FALSE,NA,NA
"1382","RT @fash_ngobese: FREE AT LAST!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> This is fire<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> Press Play! Well done for standing up for yourselves!<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BF><ed><U+00A0><U+00BC><ed><U+00B7><U+00BC>
(Retweet)
#FreeZimbabwe
#Mugabe
#…",FALSE,0,NA,2017-11-29 05:27:08,FALSE,NA,"935741896554680324",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatlehoEdson_",1245,TRUE,FALSE,NA,NA
"1383","RT @dewamavhinga: #Zimbabwe: the day #Mugabe resigned. https://t.co/WNPV03bC7y",FALSE,0,NA,2017-11-29 05:23:25,FALSE,NA,"935740963384954885",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janicejohannes",298,TRUE,FALSE,NA,NA
"1384","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:23:14,FALSE,NA,"935740916329000961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","janicejohannes",21,TRUE,FALSE,NA,NA
"1385","RT @wikileaks: 1,665 documents on new @Zimbabwe new leader Emmerson ""the crocodile"" #Mnangagwa https://t.co/3LCWfIvjGi  #Mugabe https://t.c…",FALSE,0,NA,2017-11-29 05:21:41,FALSE,NA,"935740526917246976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TOV21",1053,TRUE,FALSE,NA,NA
"1386","RT @wikileaks: 1,665 documents on new @Zimbabwe new leader Emmerson ""the crocodile"" #Mnangagwa https://t.co/3LCWfIvjGi  #Mugabe https://t.c…",FALSE,0,NA,2017-11-29 05:20:44,FALSE,NA,"935740286793285632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markusschorn",1053,TRUE,FALSE,NA,NA
"1387","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:19:48,FALSE,NA,"935740054533746691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Unathi_Kwaza",21,TRUE,FALSE,NA,NA
"1388","RT @PluckyNemes: @ProfJNMoyo @mapitipp Told fellas long time ago that this #Mnangagwa guy is worse than #Mugabe . By this time next year #M…",FALSE,0,NA,2017-11-29 05:19:37,FALSE,NA,"935740008350273541",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mambo_Nherera",1,TRUE,FALSE,NA,NA
"1389","RT @wikileaks: 1,665 documents on new @Zimbabwe new leader Emmerson ""the crocodile"" #Mnangagwa https://t.co/3LCWfIvjGi  #Mugabe https://t.c…",FALSE,0,NA,2017-11-29 05:18:58,FALSE,NA,"935739844172701696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bradd_james",1053,TRUE,FALSE,NA,NA
"1390","RT @wikileaks: 1,665 documents on new @Zimbabwe new leader Emmerson ""the crocodile"" #Mnangagwa https://t.co/3LCWfIvjGi  #Mugabe https://t.c…",FALSE,0,NA,2017-11-29 05:18:19,FALSE,NA,"935739679437152257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaymondSuttner",1053,TRUE,FALSE,NA,NA
"1391","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:18:18,FALSE,NA,"935739675150553088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","im_an_african",21,TRUE,FALSE,NA,NA
"1392","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:17:48,FALSE,NA,"935739551586377728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","havelk2002",21,TRUE,FALSE,NA,NA
"1393","RT @dailymaverick: Op-Ed: Can #Mugabe’s departure package be a model for #Zuma? By RAYMOND SUTTNER @RaymondSuttner https://t.co/vqTAz6Auvo…",FALSE,0,NA,2017-11-29 05:16:33,FALSE,NA,"935739235558096896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaymondSuttner",3,TRUE,FALSE,NA,NA
"1394","RT @dailymaverick: Op-Ed: Can #Mugabe’s departure package be a model for #Zuma? By RAYMOND SUTTNER @RaymondSuttner https://t.co/vqTAz6Auvo…",FALSE,0,NA,2017-11-29 05:16:31,FALSE,NA,"935739228394319872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoffeeAdd1ct",3,TRUE,FALSE,NA,NA
"1395","Op-Ed: Can #Mugabe’s departure package be a model for #Zuma? By RAYMOND SUTTNER @RaymondSuttner… https://t.co/iAqOtP5rUx",FALSE,4,NA,2017-11-29 05:13:05,TRUE,NA,"935738362908028928",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","dailymaverick",3,FALSE,FALSE,NA,NA
"1396","RT @PhelimKine: #Mugabe 's fall and #Mladic conviction ""a warning to current leaders &amp; high-level officials that their apparent immunity mi…",FALSE,0,NA,2017-11-29 05:12:17,FALSE,NA,"935738160084119553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samuraichopstix",5,TRUE,FALSE,NA,NA
"1397","@Lisamongendu Is this ultimatum valid for #Mugabe and his family???",FALSE,0,"Lisamongendu",2017-11-29 05:11:53,FALSE,"935733715069816832","935738062486818816","835204571710500864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","congotimes",0,FALSE,FALSE,NA,NA
"1398","RT @marklowen: Cracking read by @Reuters on the inside story of #Zimbabwe's coup - from Harare to Beijing - and how #Mugabe fell on his swo…",FALSE,0,NA,2017-11-29 05:11:01,FALSE,NA,"935737840620720134",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zalmai_Nishat",21,TRUE,FALSE,NA,NA
"1399","RT @dailymaverick: #Zimbabwe: Gay community glad to see #Mugabe’s back, but fear discrimination will continue By PUSELETSO NTHATE https://t…",FALSE,0,NA,2017-11-29 05:10:57,FALSE,NA,"935737827878457345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SonjaPHD",3,TRUE,FALSE,NA,NA
"1400","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:10:26,FALSE,NA,"935737695514644480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Andru_BK",21,TRUE,FALSE,NA,NA
"1401","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:10:06,FALSE,NA,"935737610001113090",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harumutasa",21,TRUE,FALSE,NA,NA
"1402","#Zimbabwe: Gay community glad to see #Mugabe’s back, but fear discrimination will continue By PUSELETSO NTHATE… https://t.co/XUdL6SOgnr",FALSE,2,NA,2017-11-29 05:10:01,TRUE,NA,"935737590745051136",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","dailymaverick",3,FALSE,FALSE,NA,NA
"1403","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 05:03:08,FALSE,NA,"935735858803740673",NA,"<a href=""http://harare.today"" rel=""nofollow"">harareToday</a>","hararetoday",21,TRUE,FALSE,NA,NA
"1404","RT @pretorianews: Today's cartoon #Zimbabwe #Mugabe https://t.co/HydY6fpz4Z",FALSE,0,NA,2017-11-29 04:58:50,FALSE,NA,"935734776895590400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pretorianews",21,TRUE,FALSE,NA,NA
"1405","RT @Smith_JeffreyT: #Mugabe's departure in #Zimbabwe will count for little if the new president doesn't make wholesale changes  https://t.c…",FALSE,0,NA,2017-11-29 04:57:59,FALSE,NA,"935734561736200192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","were_monica",21,TRUE,FALSE,NA,NA
